Case,Timestamp,Activity,Activity_fixed,label
989,2023-11-27 20:24:29.700,Delver card,Delver card,distorted label(Skip)
1001,2023-11-28 06:38:50.352,Check for completeness,check for completeness,
1001,2023-11-28 06:38:50.352,New online application received,new online application received,
1001,2023-11-28 06:48:24.388,Request info,request info,
1001,2023-11-28 06:59:47.977,info received,Info received,
1001,2023-11-28 06:59:57.977,Check for completeness,check for completeness,
1001,2023-11-28 07:13:01.594,Perform checks,perform checks,
1001,2023-11-28 07:13:48.752,Make decision,Make decisio,
1001,2023-11-28 07:15:59.462,Notify accept,notify accept,
1001,2023-11-28 07:20:22.872,Deliver card,deliver card,
1001,2023-11-28 07:21:40.951,EVENT 13 END,eVENT 13 END,
1002,2023-11-28 06:40:47.148,Check for completeness,check for completeness,
1002,2023-11-28 06:40:47.148,New online application received,new online application received,
1002,2023-11-28 06:54:12.461,Perform checks,perform checks,
1002,2023-11-28 06:54:23.712,Make decision,Make decisio,
1002,2023-11-28 07:24:02.232,time out,Time out,
1002,2023-11-28 07:24:12.232,EVENT 13 END,eVENT 13 END,
1010,2023-11-28 14:39:05.514,Check for completeness,check for completeness,
1010,2023-11-28 14:40:16.325,Perform checks,perform checks,
1010,2023-11-28 14:43:47.982,Make decision,Make decisio,
1010,2023-11-28 14:46:49.257,notify reject,botify reject,
1010,2023-11-28 14:54:10.993,review request received,rview request received,
1010,2023-11-28 14:54:20.993,Check for completeness,check for completeness,
1010,2023-11-28 15:10:56.779,Request info,request info,
1010,2023-11-28 15:39:47.898,info received,Info received,
1010,2023-11-28 15:39:57.898,Check for completeness,check for completeness,
1010,2023-11-28 16:04:59.986,Request info,request info,
1010,2023-11-28 16:57:43.304,info received,Info received,
1010,2023-11-28 16:57:53.304,Check for completeness,check for completeness,
1010,2023-11-28 17:32:42.737,Make decision,Make decisio,
1010,2023-11-28 17:37:57.669,notify reject,botify reject,
1010,2023-11-28 17:38:41.226,review request received,rview request received,
1010,2023-11-28 17:38:51.226,Check for completeness,check for completeness,
1010,2023-11-28 17:39:44.508,Perform checks,perform checks,
1010,2023-11-28 17:49:33.916,Make decision,Make decisio,
1010,2023-11-28 18:17:07.133,notify reject,botify reject,
1010,2023-11-28 18:25:23.329,time out,Time out,
1010,2023-11-28 18:25:33.329,EVENT 13 END,eVENT 13 END,
1015,2023-11-28 19:07:24.001,Check for completeness,check for completeness,
1015,2023-11-28 19:07:24.001,New online application received,new online application received,
1015,2023-11-28 19:26:24.515,Perform checks,perform checks,
1015,2023-11-28 19:32:10.128,Make decision,Make decisio,
1015,2023-11-28 19:52:05.352,notify reject,botify reject,
1015,2023-11-28 20:04:46.439,Check for completeness,check for completeness,
1015,2023-11-28 20:12:38.460,Request info,request info,
1015,2023-11-28 20:22:54.895,Check for completeness,check for completeness,
1015,2023-11-28 20:39:38.323,Perform checks,perform checks,
1015,2023-11-28 20:51:02.282,Make decision,Make decisio,
1015,2023-11-28 21:13:57.093,Notify accept,notify accept,
1015,2023-11-28 21:18:19.966,Deliver card,deliver card,
1015,2023-11-28 21:25:47.421,EVENT 13 END,eVENT 13 END,
1021,2023-11-28 23:20:19.870,Check for completeness,check for completeness,
1021,2023-11-28 23:20:19.870,New online application received,new online application received,
1021,2023-11-28 23:25:57.929,Perform checks,perform checks,
1021,2023-11-28 23:28:16.946,Make decision,Make decisio,
1021,2023-11-28 23:32:36.962,notify reject,botify reject,
1021,2023-11-28 23:47:42.033,review request received,rview request received,
1021,2023-11-28 23:47:52.033,Check for completeness,check for completeness,
1021,2023-11-29 00:17:43.298,Request info,request info,
1021,2023-11-29 00:49:39.738,info received,Info received,
1021,2023-11-29 00:49:49.738,Check for completeness,check for completeness,
1021,2023-11-29 00:56:12.795,Request info,request info,
1021,2023-11-29 00:56:19.854,info received,Info received,
1021,2023-11-29 00:56:29.854,Check for completeness,check for completeness,
1021,2023-11-29 01:06:47.374,Perform checks,perform checks,
1021,2023-11-29 01:14:59.905,Make decision,Make decisio,
1021,2023-11-29 01:32:07.639,notify reject,botify reject,
1021,2023-11-29 01:47:03.733,time out,Time out,
1021,2023-11-29 01:47:13.733,EVENT 13 END,eVENT 13 END,
1029,2023-11-29 07:02:18.620,Check for completeness,check for completeness,
1029,2023-11-29 07:02:18.620,New online application received,new online application received,
1029,2023-11-29 07:20:52.132,info received,Info received,
1029,2023-11-29 07:21:02.132,Check for completeness,check for completeness,
1029,2023-11-29 07:24:39.261,Request info,request info,
1029,2023-11-29 07:25:59.537,info received,Info received,
1029,2023-11-29 07:26:09.537,Check for completeness,check for completeness,
1029,2023-11-29 07:29:37.930,Request info,request info,
1029,2023-11-29 07:30:20.598,info received,Info received,
1029,2023-11-29 07:30:30.598,Check for completeness,check for completeness,
1029,2023-11-29 07:31:39.699,Request info,request info,
1029,2023-11-29 07:45:03.398,info received,Info received,
1029,2023-11-29 07:45:13.398,Check for completeness,check for completeness,
1029,2023-11-29 07:48:49.659,Perform checks,perform checks,
1029,2023-11-29 07:56:51.031,Make decision,Make decisio,
1029,2023-11-29 08:07:25.436,notify reject,botify reject,
1029,2023-11-29 08:10:58.359,time out,Time out,
1029,2023-11-29 08:11:08.359,EVENT 13 END,eVENT 13 END,
1032,2023-11-29 09:18:56.262,Check for completeness,check for completeness,
1032,2023-11-29 09:18:56.262,New online application received,new online application received,
1032,2023-11-29 09:26:28.992,Perform checks,perform checks,
1032,2023-11-29 09:33:54.216,Make decision,Make decisio,
1032,2023-11-29 09:40:36.355,notify reject,botify reject,
1032,2023-11-29 09:45:05.465,review request received,rview request received,
1032,2023-11-29 09:45:15.465,Check for completeness,check for completeness,
1032,2023-11-29 10:08:41.041,Request info,request info,
1032,2023-11-29 10:12:43.884,info received,Info received,
1032,2023-11-29 10:12:53.884,Check for completeness,check for completeness,
1032,2023-11-29 10:23:09.705,Request info,request info,
1032,2023-11-29 10:25:33.564,info received,Info received,
1032,2023-11-29 10:25:43.564,Check for completeness,check for completeness,
1032,2023-11-29 10:27:57.838,Request info,request info,
1032,2023-11-29 10:33:14.102,info received,Info received,
1032,2023-11-29 10:33:24.102,Check for completeness,check for completeness,
1032,2023-11-29 10:38:47.989,Perform checks,perform checks,
1032,2023-11-29 10:44:16.157,Make decision,Make decisio,
1032,2023-11-29 10:49:03.076,notify reject,botify reject,
1032,2023-11-29 10:50:21.726,review request received,rview request received,
1032,2023-11-29 10:50:31.726,Check for completeness,check for completeness,
1032,2023-11-29 11:43:28.640,Make decision,Make decisio,
1032,2023-11-29 11:44:24.303,notify reject,botify reject,
1032,2023-11-29 11:48:11.260,time out,Time out,
1032,2023-11-29 11:48:21.260,EVENT 13 END,eVENT 13 END,
1037,2023-11-29 13:31:32.476,Check for completeness,check for completeness,
1037,2023-11-29 13:31:32.476,New online application received,new online application received,
1037,2023-11-29 13:42:27.217,Check for completeness,check for completeness,
1037,2023-11-29 13:53:40.385,Request info,request info,
1037,2023-11-29 14:18:58.869,info received,Info received,
1037,2023-11-29 14:19:08.869,Check for completeness,check for completeness,
1037,2023-11-29 14:20:28.783,Perform checks,perform checks,
1037,2023-11-29 14:23:09.934,Make decision,Make decisio,
1037,2023-11-29 14:42:29.479,Notify accept,notify accept,
1037,2023-11-29 14:54:39.336,Deliver card,deliver card,
1037,2023-11-29 14:55:30.285,EVENT 13 END,eVENT 13 END,
1041,2023-11-29 16:18:03.851,Check for completeness,check for completeness,
1041,2023-11-29 16:18:03.851,New online application received,new online application received,
1041,2023-11-29 16:21:00.938,Request info,request info,
1041,2023-11-29 16:22:41.099,info received,Info received,
1041,2023-11-29 16:22:51.099,Check for completeness,check for completeness,
1041,2023-11-29 16:31:47.546,Request info,request info,
1041,2023-11-29 16:35:23.910,info received,Info received,
1041,2023-11-29 16:35:33.910,Check for completeness,check for completeness,
1041,2023-11-29 16:35:37.659,Perform checks,perform checks,
1041,2023-11-29 16:35:50.549,Make decision,Make decisio,
1041,2023-11-29 16:36:02.398,notify reject,botify reject,
1041,2023-11-29 16:41:04.172,time out,Time out,
1041,2023-11-29 16:41:14.172,EVENT 13 END,eVENT 13 END,
1044,2023-11-29 19:42:31.231,Check for completeness,check for completeness,
1044,2023-11-29 19:42:31.231,New online application received,new online application received,
1044,2023-11-29 19:46:47.778,Request info,request info,
1044,2023-11-29 20:06:38.228,info received,Info received,
1044,2023-11-29 20:06:48.228,Check for completeness,check for completeness,
1044,2023-11-29 20:23:11.214,Request info,request info,
1044,2023-11-29 20:50:13.907,info received,Info received,
1044,2023-11-29 20:50:23.907,Check for completeness,check for completeness,
1044,2023-11-29 21:12:07.977,Request info,request info,
1044,2023-11-29 21:19:00.401,info received,Info received,
1044,2023-11-29 21:19:10.401,Check for completeness,check for completeness,
1044,2023-11-29 21:28:27.479,Request info,request info,
1044,2023-11-29 21:30:19.666,info received,Info received,
1044,2023-11-29 21:30:29.666,Check for completeness,check for completeness,
1044,2023-11-29 21:42:51.822,Perform checks,perform checks,
1044,2023-11-29 21:49:42.555,Make decision,Make decisio,
1044,2023-11-29 22:05:22.722,Notify accept,notify accept,
1044,2023-11-29 22:22:42.581,Deliver card,deliver card,
1044,2023-11-29 22:33:13.859,EVENT 13 END,eVENT 13 END,
1045,2023-11-29 20:13:23.490,New online application received,new online application received,
1045,2023-11-29 20:28:07.009,Request info,request info,
1045,2023-11-29 20:45:38.435,info received,Info received,
1045,2023-11-29 20:45:48.435,Check for completeness,check for completeness,
1045,2023-11-29 20:58:28.446,Request info,request info,
1045,2023-11-29 21:18:26.659,info received,Info received,
1045,2023-11-29 21:18:36.659,Check for completeness,check for completeness,
1045,2023-11-29 21:38:56.578,Request info,request info,
1045,2023-11-29 21:42:59.102,info received,Info received,
1045,2023-11-29 21:43:09.102,Check for completeness,check for completeness,
1045,2023-11-29 22:02:40.283,Request info,request info,
1045,2023-11-29 22:15:31.683,info received,Info received,
1045,2023-11-29 22:15:41.683,Check for completeness,check for completeness,
1045,2023-11-29 22:27:34.775,Perform checks,perform checks,
1045,2023-11-29 22:33:05.458,Make decision,Make decisio,
1045,2023-11-29 22:46:58.549,notify reject,botify reject,
1045,2023-11-29 22:54:38.100,time out,Time out,
1045,2023-11-29 22:54:48.100,EVENT 13 END,eVENT 13 END,
1046,2023-11-29 20:19:23.548,Check for completeness,check for completeness,
1046,2023-11-29 20:19:23.548,New online application received,new online application received,
1046,2023-11-29 20:29:59.982,Make decision,Make decisio,
1046,2023-11-29 21:05:14.729,notify reject,botify reject,
1046,2023-11-29 21:08:51.020,time out,Time out,
1046,2023-11-29 21:09:01.020,EVENT 13 END,eVENT 13 END,
1047,2023-11-29 21:21:03.399,Check for completeness,check for completeness,
1047,2023-11-29 21:21:03.399,New online application received,new online application received,
1047,2023-11-29 21:21:48.554,Perform checks,perform checks,
1047,2023-11-29 21:39:20.750,Make decision,Make decisio,
1047,2023-11-29 21:41:31.498,notify reject,botify reject,
1047,2023-11-29 21:56:35.014,time out,Time out,
1047,2023-11-29 21:56:45.014,EVENT 13 END,eVENT 13 END,
1048,2023-11-30 00:05:42.631,Check for completeness,check for completeness,
1048,2023-11-30 00:05:42.631,New online application received,new online application received,
1048,2023-11-30 00:07:55.704,Request info,request info,
1048,2023-11-30 00:18:24.768,info received,Info received,
1048,2023-11-30 00:18:34.768,Check for completeness,check for completeness,
1048,2023-11-30 00:20:36.232,Perform checks,perform checks,
1048,2023-11-30 00:23:58.847,Make decision,Make decisio,
1048,2023-11-30 00:45:23.165,notify reject,botify reject,
1048,2023-11-30 00:45:51.565,review request received,rview request received,
1048,2023-11-30 00:46:01.565,Check for completeness,check for completeness,
1048,2023-11-30 00:56:58.489,Perform checks,perform checks,
1048,2023-11-30 01:00:09.816,Make decision,Make decisio,
1048,2023-11-30 01:05:39.720,Notify accept,notify accept,
1048,2023-11-30 01:10:10.889,Deliver card,deliver card,
1048,2023-11-30 01:27:31.899,EVENT 13 END,eVENT 13 END,
1049,2023-11-30 02:01:44.480,Check for completeness,check for completeness,
1049,2023-11-30 02:13:20.478,Perform checks,perform checks,
1049,2023-11-30 02:18:25.406,Make decision,Make decisio,
1049,2023-11-30 02:18:44.327,notify reject,botify reject,
1049,2023-11-30 02:23:34.243,time out,Time out,
1049,2023-11-30 02:23:44.243,EVENT 13 END,eVENT 13 END,
105,2023-10-04 23:12:10.570,Check for completeness,check for completeness,
105,2023-10-04 23:18:25.602,Request info,request info,
105,2023-10-04 23:23:34.112,info received,Info received,
105,2023-10-04 23:23:44.112,Check for completeness,check for completeness,
105,2023-10-04 23:42:04.423,Request info,request info,
105,2023-10-04 23:53:09.190,info received,Info received,
105,2023-10-04 23:53:19.190,Check for completeness,check for completeness,
105,2023-10-04 23:58:01.197,Request info,request info,
105,2023-10-05 00:10:01.643,info received,Info received,
105,2023-10-05 00:10:11.643,Check for completeness,check for completeness,
105,2023-10-05 00:12:02.803,Request info,request info,
105,2023-10-05 00:12:20.949,info received,Info received,
105,2023-10-05 00:12:30.949,Check for completeness,check for completeness,
105,2023-10-05 00:15:37.894,Perform checks,perform checks,
105,2023-10-05 00:22:50.443,Make decision,Make decisio,
105,2023-10-05 00:27:00.323,Notify accept,notify accept,
105,2023-10-05 00:34:26.856,Deliver card,deliver card,
105,2023-10-05 00:39:16.282,EVENT 13 END,eVENT 13 END,
1051,2023-11-30 03:47:45.014,Check for completeness,check for completeness,
1051,2023-11-30 03:47:45.014,New online application received,new online application received,
1051,2023-11-30 03:52:25.497,Perform checks,perform checks,
1051,2023-11-30 04:03:29.724,Make decision,Make decisio,
1051,2023-11-30 04:22:34.850,notify reject,botify reject,
1051,2023-11-30 04:23:49.746,review request received,rview request received,
1051,2023-11-30 04:23:59.746,Check for completeness,check for completeness,
1051,2023-11-30 04:33:28.964,Perform checks,perform checks,
1051,2023-11-30 04:50:23.905,Make decision,Make decisio,
1051,2023-11-30 04:54:49.002,Notify accept,notify accept,
1051,2023-11-30 05:11:16.344,Deliver card,deliver card,
1051,2023-11-30 05:20:43.276,EVENT 13 END,eVENT 13 END,
1054,2023-11-30 07:45:45.554,Check for completeness,check for completeness,
1054,2023-11-30 07:45:45.554,New online application received,new online application received,
